ORDERDATE,SALES
2024-08-08,52800.73
2024-08-09,54983.97
2024-08-09,43176.65
2024-08-09,52731.53
2024-08-09,98849.24
2024-08-10,56565.99
2024-08-10,63465.67
2024-08-10,66408.37
2024-08-11,67075.56
2024-08-11,50364.48
2024-08-12,51426.45
2024-08-12,46558.51
2024-08-12,53578.75
2024-08-13,51560.95
2024-08-13,49255.47
2024-08-13,47341.59
2024-08-14,53698.38
2024-08-14,61867.92
2024-08-14,49343.05
2024-08-15,42731.67
2024-08-15,53856.26
2024-08-15,44601.57
2024-08-16,54468.58
2024-08-16,54077.64
2024-08-16,60833.29
2024-08-17,67360.62
2024-08-18,56742.81
2024-08-18,70654.74
2024-08-18,66518.21
2024-08-19,47243.31
2024-08-20,58030.4
2024-08-20,56159.56
2024-08-20,45255.45
2024-08-21,50186.0
2024-08-21,61387.87
2024-08-21,43712.78
2024-08-22,46354.35
2024-08-22,47292.3
2024-08-23,56815.14
2024-08-24,60948.14
2024-08-24,45088.96
2024-08-25,67044.96
2024-08-25,69692.41
2024-08-25,64724.35
2024-08-26,50479.02
2024-08-27,41588.59
2024-08-27,52151.58
2024-08-28,58821.06
2024-08-28,40895.57
2024-08-28,41722.08
2024-08-29,49680.7
2024-08-29,59926.98
2024-08-29,44235.03
2024-08-30,50521.51
2024-08-31,69008.87
2024-09-01,51456.29
2024-09-01,64801.47
2024-09-02,50248.68
2024-09-02,45084.77
2024-09-02,38881.09
2024-09-03,41734.51
2024-09-03,41578.59
2024-09-03,47368.65
2024-09-04,41297.83
2024-09-04,36753.95
2024-09-04,40680.62
2024-09-05,48738.54
2024-09-05,35048.06
2024-09-05,39526.16
2024-09-06,44019.06
2024-09-07,55777.2
2024-09-08,60025.73
2024-09-09,40510.85
2024-09-10,45535.78
2024-09-11,39046.71
2024-09-11,41924.46
2024-09-11,44328.72
2024-09-12,35972.53
2024-09-13,43615.91
2024-09-14,69577.18
2024-09-15,44587.74
2024-09-16,35843.94
2024-09-16,38432.64
2024-09-16,48513.75
2024-09-17,38898.21
2024-09-17,53176.5
2024-09-18,48775.42
2024-09-18,52192.68
2024-09-19,54025.79
2024-09-19,45916.73
2024-09-19,105802.81
2024-09-20,37986.16
2024-09-20,33823.66
2024-09-20,38214.15
2024-09-21,63439.22
2024-09-21,62550.97
2024-09-22,44512.71
2024-09-23,41736.26
2024-09-23,43862.4
2024-09-24,40303.12
2024-09-25,43073.52
2024-09-25,39504.38
2024-09-26,48212.35
2024-09-27,49074.42
2024-09-27,44538.93
2024-09-27,51955.48
2024-09-28,59048.84
2024-09-29,55907.24
2024-09-30,44432.2
2024-10-01,39940.5
2024-10-01,46277.43
2024-10-01,43495.25
2024-10-02,41354.98
2024-10-02,43016.99
2024-10-02,41423.89
2024-10-03,35364.74
2024-10-04,35237.58
2024-10-04,38195.17
2024-10-05,61844.63
2024-10-06,46877.2
2024-10-06,45416.31
2024-10-07,47194.19
2024-10-07,43565.65
2024-10-07,45055.51
2024-10-08,42914.01
2024-10-08,42618.71
2024-10-09,46222.49
2024-10-10,47340.47
2024-10-10,46892.07
2024-10-11,52584.28
2024-10-11,41328.64
2024-10-11,38092.75
2024-10-12,47630.34
2024-10-12,46770.9
2024-10-12,59097.0
2024-10-13,40360.32
2024-10-14,52877.43
2024-10-14,46497.99
2024-10-14,50368.68
2024-10-15,42101.65
2024-10-15,35824.0
2024-10-16,40623.3
2024-10-16,31321.43
2024-10-17,47302.03
2024-10-18,46258.35
2024-10-18,44207.92
2024-10-19,46547.82
2024-10-19,49327.35
2024-10-19,50076.35
2024-10-20,65169.07
2024-10-20,45499.47
2024-10-20,49796.33
2024-10-21,38230.75
2024-10-21,43292.33
2024-10-21,44471.28
2024-10-22,39077.34
2024-10-22,35147.36
2024-10-22,41051.53
2024-10-23,48365.04
2024-10-24,36007.9
2024-10-24,35055.93
2024-10-24,37499.25
2024-10-25,47886.54
2024-10-25,49887.63
2024-10-26,46101.05
2024-10-27,56376.97
2024-10-28,53390.29
2024-10-29,45343.43
2024-10-30,44897.58
2024-10-30,39170.8
2024-10-30,106908.75
2024-10-31,41767.78
2024-10-31,33895.86
2024-11-01,46743.25
2024-11-02,50416.76
2024-11-02,60564.89
2024-11-03,48626.87
2024-11-04,43414.42
2024-11-05,50475.19
2024-11-06,50052.26
2024-11-07,34824.07
2024-11-07,49766.34
2024-11-08,48618.77
2024-11-08,35142.13
2024-11-09,67016.05
2024-11-09,56099.48
2024-11-10,41554.96
2024-11-10,42098.11
2024-11-11,49438.83
2024-11-12,42886.73
2024-11-12,33858.87
2024-11-12,33324.64
2024-11-13,39670.7
2024-11-14,47625.99
2024-11-14,106539.99
2024-11-15,45010.11
2024-11-16,68509.94
2024-11-16,72937.52
2024-11-17,47981.8
2024-11-18,41522.03
2024-11-19,46088.5
2024-11-19,45988.16
2024-11-19,48548.03
2024-11-20,36565.79
2024-11-20,41992.14
2024-11-21,49831.0
2024-11-21,52029.58
2024-11-21,42936.63
2024-11-22,33992.33
2024-11-22,40547.01
2024-11-22,41133.74
2024-11-23,47005.7
2024-11-24,57890.53
2024-11-24,45968.42
2024-11-24,60885.34
2024-11-25,43198.56
2024-11-25,45803.9
2024-11-26,45972.33
2024-11-27,42572.02
2024-11-27,48561.39
2024-11-27,48978.07
2024-11-28,35086.57
2024-11-28,49172.58
2024-11-29,50432.66
2024-11-30,54765.25
2024-11-30,66922.54
2024-12-01,74989.72
2024-12-01,64391.69
2024-12-02,58320.09
2024-12-02,60425.21
2024-12-03,41093.45
2024-12-03,50546.77
2024-12-04,54232.59
2024-12-04,61727.45
2024-12-04,62656.28
2024-12-05,55663.11
2024-12-05,60518.72
2024-12-05,56457.08
2024-12-06,46152.02
2024-12-07,55526.3
2024-12-07,54176.42
2024-12-07,55589.1
2024-12-08,66542.49
2024-12-09,42975.73
2024-12-10,48484.62
2024-12-10,57504.86
2024-12-10,51565.6
2024-12-11,53206.15
2024-12-11,61259.13
2024-12-11,51927.09
2024-12-12,57267.48
2024-12-12,55647.69
2024-12-13,50779.73
2024-12-14,69963.8
2024-12-14,64367.69
2024-12-15,61534.79
2024-12-16,49824.58
2024-12-16,60738.98
2024-12-16,61292.56
2024-12-17,57595.17
2024-12-18,46615.82
2024-12-18,48387.91
2024-12-19,44434.92
2024-12-19,44863.87
2024-12-20,47056.97
2024-12-21,57678.77
2024-12-21,69674.7
2024-12-22,53278.01
2024-12-22,158532.08
2024-12-23,52272.48
2024-12-23,40866.96
2024-12-23,48999.61
2024-12-24,61510.42
2024-12-24,50016.82
2024-12-24,46094.39
2024-12-25,40667.11
2024-12-25,51255.92
2024-12-26,63185.41
2024-12-26,60148.32
2024-12-26,45415.22
2024-12-27,52751.95
2024-12-28,63639.16
2024-12-28,66447.95
2024-12-28,62415.42
2024-12-29,70660.8
2024-12-30,45101.78
2024-12-31,56848.62
2024-12-31,42546.91
